Country,State,Year,City Name,Location Name,"Number Of Monitoring Days (UOM:Number), Scaling Factor:1","Minimum Concentration Of Sulphur Dioxide (So2) (24-Hourly Average) (UOM:µg/m³(Microgrampercubicmeter)), Scaling Factor:1","Maximum Concentration Of Sulphur Dioxide (So2) (24-Hourly Average) (UOM:µg/m³(Microgrampercubicmeter)), Scaling Factor:1","Concentration Of Sulphur Dioxide (So2) (Annual Average) (UOM:µg/m³(Microgrampercubicmeter)), Scaling Factor:1"
India,Ladakh,"Calendar Year (Jan - Dec), 2020",Jamshedpur,Golmuri Vehicle Testing Centre,,0.349970239215463614400,0.962418157842524939600,0.656194198528994277000
India,Ladakh,"Calendar Year (Jan - Dec), 2020",Jharia,M.A.D.A.,,0.262477679411597710800,0.371843379166430090300,0.306223959313530662600
India,Ladakh,"Calendar Year (Jan - Dec), 2020",Ranchi,"Albert Ekka Chowk, Main Road",,0.371843379166430090300,0.415589659068363042100,0.371843379166430090300
India,Ladakh,"Calendar Year (Jan - Dec), 2020",Saraikela,"RO Building, Adityapur",,0.371843379166430090300,0.962418157842524939600,0.634321058578027801100
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2020",Amlai,HJI,,8.0,17.0,11.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2020",Amlai,OPM,,9.0,17.0,11.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2020",Bhopal,Arera Colony,,2.0,18.0,4.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2020",Bhopal,CETP Govindpura,,2.0,15.0,7.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2020",Bhopal,"Hamidia Road, MP Hastshilp Vikas Nigam",,2.0,24.0,10.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2020",Chhindwara,"HIG 33, Front of Geetanali Park Housing Board Colony, Chadagaon",,2.0,4.0,3.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2020",Chhindwara,"Hindustan Unileaver, Narsinghpur Road,",,2.0,5.0,3.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2020",Dewas,Dewas Metal Section,,10.0,23.0,17.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2020",Dewas,EID Perry (I) Limited,,10.0,26.0,16.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2020",Dewas,Vikas Nagar,,11.0,25.0,16.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2020",Gwalior,Dindayal Nagar,,2.0,42.0,14.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2020",Gwalior,Maharaj Bada,,3.0,45.0,17.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2020",Indore,"Kothari Market, M.G. Road",,6.0,16.0,11.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2020",Indore,"M.P. Laghu Udyog, Pologround",,7.0,13.0,11.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2020",Indore,"Telephone Nagar, 26 A, Kanadia Road",,6.0,16.0,10.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2020",Jabalpur,Udaipur Beverage Racchai,,10.0,17.0,13.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2020",Jabalpur,Vijay Nagar,,2.0,11.0,2.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2020",Katni,"Calderys Works Refactories India Private Limited, Guest House, Katni",,7.0,14.0,9.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2020",Katni,"HIG4 Housing Board Colony Jhinjhri, Katni",,4.0,14.0,9.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2020",Nagda,B C I Labour Club,,6.0,14.0,10.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2020",Nagda,Chem. D. Labour Club,,11.0,22.0,16.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2020",Nagda,Grasim Kalyan Kendra,,5.0,19.0,11.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2020",Prithampur,"RCC Over Head Tank No. 1, Sector3",,7.0,15.0,10.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2020",Prithampur,"Vikas Bhavan, Sector2",,5.0,17.0,10.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2020",Sagar,"Katra Bazar, Sagar",,2.0,5.0,3.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2020",Sagar,Pt.Deendayal Nagar,,2.0,6.0,3.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2020",Satna,"MPPCB,Dharwari GaliNo.5,House No.318",,2.0,7.0,4.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2020",Satna,Subdivisional Office E/M Light Machniery,,4.0,8.0,5.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2020",Singrauli,Jayant Township,,15.0,59.0,29.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2020",Singrauli,"N.T.P.C., Vidyanagar",,14.0,53.0,30.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2020",Singrauli,Waidhan,,10.0,56.0,29.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2020",Ujjain,Chamunda Mata Chouraha,,6.0,19.0,9.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2020",Ujjain,District Office,,7.0,13.0,10.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2020",Ujjain,Mahakal Temple,,7.0,20.0,10.0
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2020",Ujjain,Regional Office,,5.0,13.0,8.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Akola,"College Of Engineering & Tech, Akola",,8.0,18.0,13.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Akola,"LRT Commerce College, Civil Lines, Akola",,7.0,15.0,12.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Akola,"MIDC Water Work, PhashII, MIDC Akola",,8.0,18.0,14.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Amravati,"Apurva Oil Industries, A23, MIDC",,6.0,24.0,13.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Amravati,"Elect. Dept., Govt College Engineering",,5.0,16.0,11.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Amravati,"Rajkamal Square, Vaneeta Samaj",,8.0,21.0,14.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Aurangabad,"C.A.D.A. Ofiice, Garkheda",,8.0,37.0,19.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Aurangabad,Collector Ofiice,,9.0,26.0,17.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Aurangabad,S.B.E.S. College,,9.0,29.0,19.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Badlapur,BIWA Office,,8.0,30.0,18.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Bhiwandi,"Fire Brigade Office, I.G.M. Hospital",,12.0,37.0,29.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Bhiwandi,"Prematai Hall, Near Dhamankar Naka",,11.0,34.0,24.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Bhiwandi,"Regional Office, M.P.C. Board, Kalyan",,12.0,58.0,29.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Chandrapur,"Gadchandur Gram Panchayat, Rajura",,4.0,5.0,4.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Chandrapur,Grampanchat Ghughus,,4.0,5.0,4.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Chandrapur,M.I.D.C. Chandrapur,,4.0,6.0,4.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Chandrapur,"MIDC, Tadali",,4.0,5.0,4.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Chandrapur,"Muncipal Council, Ballarshah",,4.0,5.0,4.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Dombivali/Ambernath,Ambernath Municipal Council Office,,9.0,45.0,18.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Dombivali/Ambernath,Dombivali MIDC PhaseII,,10.0,40.0,21.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Jalgaon,B. J. Market,,8.0,16.0,11.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Jalgaon,Girna water tank,,8.0,16.0,11.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Jalgaon,MIDC Jalgaon,,8.0,15.0,11.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Jalna,"Bachat Bhawan, Near S P Office",,4.0,12.0,9.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Jalna,"Krishidhan Seeds Ltd, MIDC Area",,5.0,12.0,9.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Kolhapur,"Mahadwar Road, Near Mahalaxmi Temple",,9.0,28.0,16.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Kolhapur,"Ruikar Trust, S.T. Stand",,11.0,40.0,24.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Kolhapur,"University Campus, Shivaji University",,5.0,20.0,11.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Nagpur,"Govt. Polytechnic College, Sadar",,4.0,34.0,10.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Nagpur,Institution of Engineers,,4.0,21.0,9.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Nagpur,MIDC Office Hingana Road,,4.0,21.0,9.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Nagpur,"MPCB Office Premises, Civil Lines",,4.0,22.0,8.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Nashik,"MPCB Sub R.O. Udyog Bhawan, Nashik",,2.0,15.0,6.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Nashik,Nashik Municipal Council Building,,2.0,14.0,6.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Nashik,R.T.O. Colony Tank,,2.0,16.0,6.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Nashik,"VIP Industrial Area, MIDC Satpura",,2.0,13.0,5.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Navi Mumbai,CIDCO Nodal Office Kharghar,,6.0,19.0,13.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Navi Mumbai,"Dr. D.Y. Patil College, Nerul, TTC",,11.0,19.0,14.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Navi Mumbai,"MIDC Collom Facility Building, Taloja",,9.0,19.0,14.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Navi Mumbai,"MPCB Lab, Mhape, TTC",,11.0,20.0,13.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Navi Mumbai,"T.B.I.A, Rabale Airoli, TTC",,11.0,20.0,14.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Navi Mumbai,"Water Pump House, Panvel, Taloja",,6.0,19.0,13.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",PimpriChinchwad,"Bank of Baroda Builing, Near M.C Builiding",,6.0,86.0,16.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Pune,"Maratha Chamber of commerce, Bhosari",,7.0,42.0,14.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Pune,State Electricity Board BLDG Nalstop,,6.0,38.0,14.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Pune,Swargate Police Chawki,,6.0,31.0,16.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Sangli,Krishna Valley School,,3.0,17.0,9.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Sangli,Sangli Miraj Primary school Building,,3.0,19.0,9.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Sangli,"Udyog bhavan / SRO, MPCB Sangli",,3.0,13.0,8.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Solapur,Voronoko School / Chitale Clinic,,5.0,15.0,9.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Solapur,WIT Campus,,4.0,16.0,8.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Thane,"Kolshet and Balkum, Thane West",,10.0,29.0,19.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Thane,"Maternity Hospital, Dhobighat, Thane East",,11.0,30.0,19.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Thane,"Shahu Market,Naupada, Thane West",,11.0,31.0,21.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Ulhasnagar,"Octroi Naka, PawaiChowk, Vithalwadi",,9.0,33.0,19.0
India,Maharashtra,"Calendar Year (Jan - Dec), 2020",Ulhasnagar,Smt. C. H. M. College Campus,,8.0,28.0,17.0
India,Manipur,"Calendar Year (Jan - Dec), 2020",Imphal,Secretariat Building,,2.0,24.0,5.0
India,Meghalaya,"Calendar Year (Jan - Dec), 2020",Byrnihat,"EPIP, RiBhoi district",,9.0,22.0,16.0
India,Meghalaya,"Calendar Year (Jan - Dec), 2020",Dawki,"Terrace building, Jaintia Hills District",,2.0,5.0,3.0
India,Meghalaya,"Calendar Year (Jan - Dec), 2020",Khliehriat,"O/o BDO, C & R.D. BlockKhliehriat",,2.0,4.0,3.0
India,Meghalaya,"Calendar Year (Jan - Dec), 2020",Nongstoin,"Office Premises of E.E, PHED",,2.0,5.0,2.0
India,Meghalaya,"Calendar Year (Jan - Dec), 2020",Shillong,"41/2 mile, Mylliem Range Office",,2.0,4.0,2.0
India,Meghalaya,"Calendar Year (Jan - Dec), 2020",Shillong,"Boards Office Permises, Lumpyngngad",,2.0,3.0,2.0
India,Meghalaya,"Calendar Year (Jan - Dec), 2020",Shillong,"Forest Rest House, Polo Hills",,2.0,5.0,4.0
India,Meghalaya,"Calendar Year (Jan - Dec), 2020",Shillong,State Tuberculosis Hospital,,3.0,22.0,7.0
India,Meghalaya,"Calendar Year (Jan - Dec), 2020",Tura,"PHED, Araimille, West Garo Hills District",,2.0,4.0,3.0
India,Meghalaya,"Calendar Year (Jan - Dec), 2020",Umiam / Umsning,"Umiam Industrial Complex, RiBhoi District",,2.0,5.0,4.0
India,Mizoram,"Calendar Year (Jan - Dec), 2020",Aizawl,Bawngkawn,,2.0,2.0,2.0
India,Mizoram,"Calendar Year (Jan - Dec), 2020",Aizawl,"Dawrpui Y.M.A, Building, Dawrpui",,2.0,2.0,2.0
India,Mizoram,"Calendar Year (Jan - Dec), 2020",Aizawl,"Khatla, M.GRoad, Mizoram SPCB",,2.0,3.0,2.0
India,Mizoram,"Calendar Year (Jan - Dec), 2020",Aizawl,Laipuitlang,,2.0,2.0,2.0
India,Mizoram,"Calendar Year (Jan - Dec), 2020",Aizawl,"Lengpui Airport, Model Veng, Lengpui",,2.0,2.0,2.0
India,Mizoram,"Calendar Year (Jan - Dec), 2020",Champhai,"D.T.O Office Building, Kahrawt veng",,2.0,4.0,2.0
India,Mizoram,"Calendar Year (Jan - Dec), 2020",Champhai,"Lalzidinga building, Vengthlang",,2.0,2.0,2.0
India,Mizoram,"Calendar Year (Jan - Dec), 2020",Kolasib,"H. Lalthuama Building, Project Veng",,2.0,2.0,2.0
India,Mizoram,"Calendar Year (Jan - Dec), 2020",Kolasib,"Synod Bookroom, Building Diakkawn",,2.0,2.0,2.0
India,Mizoram,"Calendar Year (Jan - Dec), 2020",Lunglei,"K.Lalliantluanga, Chanmari I, Lunglei",,2.0,2.0,2.0
India,Mizoram,"Calendar Year (Jan - Dec), 2020",Lunglei,"Thangkhuma Building, Salem Veng",,2.0,3.0,2.0
India,Nagaland,"Calendar Year (Jan - Dec), 2020",Dimapur,Bank Colony,,2.0,2.0,2.0
India,Nagaland,"Calendar Year (Jan - Dec), 2020",Dimapur,Dhobinala,,2.0,2.0,2.0
India,Nagaland,"Calendar Year (Jan - Dec), 2020",Dimapur,"ERJO Motors, Burma Camp, Dimapur",,2.0,2.0,2.0
India,Nagaland,"Calendar Year (Jan - Dec), 2020",Dimapur,"House no 24, Near community Hall, Viola colony, Dimapur",,2.0,2.0,2.0
India,Nagaland,"Calendar Year (Jan - Dec), 2020",Dimapur,"House no288, TenyipheI, Chumukiedima, Dimapur",,2.0,2.0,2.0
India,Nagaland,"Calendar Year (Jan - Dec), 2020",Dimapur,"Signal point, Dimapur, Nagaland SPCB",,2.0,2.0,2.0
India,Nagaland,"Calendar Year (Jan - Dec), 2020",Dimapur,"Vidya Bhawan School, Lane 17, Nagarjan, Kuda Village, Dimapur",,2.0,2.0,2.0
India,Nagaland,"Calendar Year (Jan - Dec), 2020",Kohima,Opposite NST Office,,2.0,2.0,2.0
India,Nagaland,"Calendar Year (Jan - Dec), 2020",Kohima,Opposite War Cemetery,,2.0,2.0,2.0
India,Odisha,"Calendar Year (Jan - Dec), 2020",Angul,Industrial Estate,,5.0,17.0,10.0
India,Odisha,"Calendar Year (Jan - Dec), 2020",Angul,NALCO Township,,6.0,25.0,9.0
India,Odisha,"Calendar Year (Jan - Dec), 2020",Balasore,DIC office,,2.0,2.0,2.0
India,Odisha,"Calendar Year (Jan - Dec), 2020",Balasore,Rasalpur near Balgopalpur I/A,,6.0,9.0,7.0
India,Odisha,"Calendar Year (Jan - Dec), 2020",Balasore,Sahadevkhunta,,2.0,2.0,2.0
India,Odisha,"Calendar Year (Jan - Dec), 2020",Berhampur,Chandrashekharpur,,2.0,2.0,2.0
India,Odisha,"Calendar Year (Jan - Dec), 2020",Berhampur,IRC Village,,2.0,2.0,2.0
India,Odisha,"Calendar Year (Jan - Dec), 2020",Berhampur,Office Premises Bhubaneswar,,2.0,2.0,2.0
India,Odisha,"Calendar Year (Jan - Dec), 2020",Berhampur,"Patrapara, Khandagiri",,2.0,3.0,2.0
India,Odisha,"Calendar Year (Jan - Dec), 2020",Berhampur,Regional Office Orissa SPCB,,2.0,7.0,4.0
India,Odisha,"Calendar Year (Jan - Dec), 2020",Bonaigarh,Govt. Hospital Bonai At/Po/PSBonai DistSudargarh,,4.0,19.0,7.0
India,Odisha,"Calendar Year (Jan - Dec), 2020",Bonaigarh,P.H.D Office Barabati,,2.0,5.0,4.0
India,Odisha,"Calendar Year (Jan - Dec), 2020",Bonaigarh,"R.O. Cuttack Office, Surya Vihar",,2.0,6.0,3.0
India,Odisha,"Calendar Year (Jan - Dec), 2020",Jharsuguda,R.O. Building Cox colony,,4.0,16.0,7.0
India,Odisha,"Calendar Year (Jan - Dec), 2020",Jharsuguda,"TRL Colony, M/s. TRL Krosaki Refractories Ltd. PO: Bhepahar,",,5.0,16.0,7.0
India,Odisha,"Calendar Year (Jan - Dec), 2020",Kalinga Nagar,Over the Guest House of M/s NINL,,2.0,2.0,2.0
India,Odisha,"Calendar Year (Jan - Dec), 2020",Kalinga Nagar,RO Office Building,,2.0,4.0,2.0
India,Odisha,"Calendar Year (Jan - Dec), 2020",Konark,Konark Police Station,,2.0,2.0,2.0
India,Odisha,"Calendar Year (Jan - Dec), 2020",Paradeep,On roof of PPL Gueest,,9.0,26.0,18.0
India,Odisha,"Calendar Year (Jan - Dec), 2020",Paradeep,On roof of PPT Staff Quarter,,9.0,25.0,18.0
India,Odisha,"Calendar Year (Jan - Dec), 2020",Puri,Town Police Station,,2.0,2.0,2.0
India,Odisha,"Calendar Year (Jan - Dec), 2020",Rajgangpur,"DISIR, Rajgangpur",,4.0,17.0,7.0
India,Odisha,"Calendar Year (Jan - Dec), 2020",Rayagada,"LPS High School, Jaykaypur",,2.0,7.0,4.0
India,Odisha,"Calendar Year (Jan - Dec), 2020",Rayagada,Regional Office Orissa SPCB,,2.0,8.0,4.0
India,Odisha,"Calendar Year (Jan - Dec), 2020",Rourkela,"IDL Police Outpost, Sonaparbat",,2.0,16.0,6.0
India,Odisha,"Calendar Year (Jan - Dec), 2020",Rourkela,Kalunga Industrial Estate,,4.0,23.0,7.0
India,Odisha,"Calendar Year (Jan - Dec), 2020",Rourkela,"Kuarmunda, Sundergarh",,4.0,18.0,7.0
India,Odisha,"Calendar Year (Jan - Dec), 2020",Rourkela,"Regional Office, ORPB",,2.0,16.0,6.0
India,Odisha,"Calendar Year (Jan - Dec), 2020",Sambalpur,"Filter Plant, PHD Office, Modipara",,2.0,10.0,5.0
India,Odisha,"Calendar Year (Jan - Dec), 2020",Talcher,Coal Field Area,,7.0,12.0,9.0
India,Odisha,"Calendar Year (Jan - Dec), 2020",Talcher,T.T.P.S.Colony,,7.0,13.0,10.0
India,Puducherry,"Calendar Year (Jan - Dec), 2020",Amritsar,R.O. Focal Point (earlier Nagina soap factory),,11.0,16.0,13.0
India,Puducherry,"Calendar Year (Jan - Dec), 2020",Amritsar,"Vinod Chilling Center / Kochar Bhavan (earlier A1,Platers)",,9.0,30.0,13.0
India,Puducherry,"Calendar Year (Jan - Dec), 2020",Aspal Khurd (Tapa),"Vill:Aspal Khurd, Teh:Tapa",,2.0,13.0,7.0
India,Puducherry,"Calendar Year (Jan - Dec), 2020",Bara Pind (Goraya),"Vill:Bara Pind, Teh:Goraya",,5.0,9.0,6.0
India,Puducherry,"Calendar Year (Jan - Dec), 2020",Bhatinda,"Bathinda Milk Producers, Dabwali Road",,3.0,10.0,6.0
India,Puducherry,"Calendar Year (Jan - Dec), 2020",Binjon (Garshankar),"CHC, Vill:Binjon, Teh: Garshankar",,4.0,9.0,6.0
India,Puducherry,"Calendar Year (Jan - Dec), 2020",Bishanpura (Payal),"Longowalia Yarns (UnitII), VillBishanpura, Teh: Payal",,4.0,19.0,9.0
India,Puducherry,"Calendar Year (Jan - Dec), 2020",Changal (Sangrur),"Mastuana Sahib, Vill:Changal, Teh:Sangrur",,3.0,12.0,6.0
India,Puducherry,"Calendar Year (Jan - Dec), 2020",Dera Baba Nanak,CPYTE Building,,4.0,11.0,7.0
India,Puducherry,"Calendar Year (Jan - Dec), 2020",Dera Bassi,"Punjab Chem and Crop Protection, Bhanakarpur Rd",,3.0,12.0,7.0
India,Puducherry,"Calendar Year (Jan - Dec), 2020",Dera Bassi,"Winsome Yarns Ltd., Barwala Road",,2.0,11.0,7.0
India,Puducherry,"Calendar Year (Jan - Dec), 2020",Fatehpur (Samana),"Baba Banda Singh Bahadur College, Vill:Fatehpur, Teh:Samana",,2.0,14.0,7.0
India,Puducherry,"Calendar Year (Jan - Dec), 2020",Gobindgarh,"Modi Oil and General Mills, Mandi",,4.0,12.0,7.0
India,Puducherry,"Calendar Year (Jan - Dec), 2020",Gobindgarh,"Raj Steel Rolling Mills, Mandi",,4.0,14.0,7.0
India,Puducherry,"Calendar Year (Jan - Dec), 2020",Gobindgarh,"United Rolling Mills, Mandi Gobindgarh",,3.0,15.0,7.0
India,Puducherry,"Calendar Year (Jan - Dec), 2020",Guru Ki Dhab (Kotkapura),"Vil:Guru Ki Dhab / Basti Himmatpura, Teh:Kotkapura",,2.0,11.0,5.0
India,Puducherry,"Calendar Year (Jan - Dec), 2020",Jaito Sarja (Batala),"Royal Nursing College, Vill: Jaito Sarja, Teh: Batala",,4.0,9.0,5.0
India,Puducherry,"Calendar Year (Jan - Dec), 2020",Jalandhar,Focal Point,,9.0,15.0,12.0
India,Puducherry,"Calendar Year (Jan - Dec), 2020",Jalandhar,Municipal Council Tubewell No. 27,,10.0,20.0,13.0
India,Puducherry,"Calendar Year (Jan - Dec), 2020",Jalandhar,"Punjab Maltex , Kapurthala Road",,7.0,18.0,10.0
India,Puducherry,"Calendar Year (Jan - Dec), 2020",Jalandhar,Regional Office,,10.0,20.0,13.0
India,Puducherry,"Calendar Year (Jan - Dec), 2020",Karaikal,"B.Ed College (PKCE), Nehru Nagar",,2.0,3.0,2.0
India,Puducherry,"Calendar Year (Jan - Dec), 2020",Karaikal,"Govt. Tourist Home, Kovilpathu",,2.0,3.0,2.0
India,Puducherry,"Calendar Year (Jan - Dec), 2020",Karaikal,"M/s Puducherry Power Corporation Limited, Polagam, T.R. Pattinam,",,2.0,3.0,2.0
India,Puducherry,"Calendar Year (Jan - Dec), 2020",Kharaori (Sirhind),"Vill:Kharaori, Teh:Sirhind",,2.0,12.0,7.0
India,Puducherry,"Calendar Year (Jan - Dec), 2020",Kotladoom (Ajnala),"Satyam College, Ramtirath Road, Vill: Kotladoom, Teh: Ajnala",,4.0,9.0,7.0
India,Puducherry,"Calendar Year (Jan - Dec), 2020",Ludhiana,Bharat Nagar Chowk / RO Gill Road,,5.0,16.0,8.0
India,Puducherry,"Calendar Year (Jan - Dec), 2020",Ludhiana,"Ludhiana Coop. Milk Producer, Ferozpur Rd",,4.0,32.0,7.0
India,Puducherry,"Calendar Year (Jan - Dec), 2020",Ludhiana,"Nahar Spining Mlls, Dholewal Chawk",,5.0,17.0,8.0
India,Puducherry,"Calendar Year (Jan - Dec), 2020",Ludhiana,"PPCB Office Building, Vishavkarma Chowk",,7.0,39.0,10.0
India,Puducherry,"Calendar Year (Jan - Dec), 2020",Mukandpur (Nawashahar),"Govt. Senior Sec. School, Vill:Mukandpur, Teh:Nawashahar",,8.0,13.0,9.0
India,Puducherry,"Calendar Year (Jan - Dec), 2020",Mureedke (Batala),"Johal Farm, Vill: Mureedke, Teh: Batala",,4.0,11.0,7.0
India,Puducherry,"Calendar Year (Jan - Dec), 2020",Naudhrani (Malerkotla),"Vill:Naudhrani, Teh:Malerkotla",,2.0,12.0,6.0
India,Puducherry,"Calendar Year (Jan - Dec), 2020",Naya Nangal,"M/s NFL Guest House,Naya Nangal",,2.0,13.0,8.0
India,Puducherry,"Calendar Year (Jan - Dec), 2020",Naya Nangal,Punjab Alkalis & Chemicals Ltd,,3.0,15.0,7.0
India,Puducherry,"Calendar Year (Jan - Dec), 2020",Patiala,"Ceylon Industries, Factory Area, Patiala",,2.0,11.0,7.0
India,Puducherry,"Calendar Year (Jan - Dec), 2020",Patiala,"Fire Brigade Station, Bahera Road, Patiala",,2.0,12.0,7.0
India,Puducherry,"Calendar Year (Jan - Dec), 2020",Puducherry,Chamber Of Commerce,,2.0,4.0,3.0
India,Puducherry,"Calendar Year (Jan - Dec), 2020",Puducherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar",,2.0,6.0,3.0
India,Puducherry,"Calendar Year (Jan - Dec), 2020",Puducherry,PIPDIC Ind. Estate Mettupalayam,,2.0,6.0,3.0
India,Puducherry,"Calendar Year (Jan - Dec), 2020",Qila Bharian (Sangrur),"Gurdwara Gangsar Sahib, Vill:Qila Bharian, Teh:Sangrur",,2.0,19.0,6.0
India,Puducherry,"Calendar Year (Jan - Dec), 2020",Rakhra (Patiala),"Shree Ganesh Group of Institute, Vill:Rakhra, The:Patiala",,2.0,13.0,7.0
India,Puducherry,"Calendar Year (Jan - Dec), 2020",Rohila (Samrala),"Gopimal Kaur Sain Industries Pvt. Ltd, Vil:Rohila, Teh:Samrala",,5.0,15.0,8.0
India,Puducherry,"Calendar Year (Jan - Dec), 2020",Tirathpur (Amritsar I),"United ITI, Vill: Tirathpur, Teh:Amritsar I (earlier Sriguru Harkishan Public School,Rasulpur Kalan)",,5.0,10.0,7.0
India,Rajasthan,"Calendar Year (Jan - Dec), 2020",Alwar,Gaurav Solvex Ltd. MIA,,9.0,18.0,14.0
India,Rajasthan,"Calendar Year (Jan - Dec), 2020",Alwar,"RIICO Pump House, MIA",,10.0,17.0,13.0
India,Rajasthan,"Calendar Year (Jan - Dec), 2020",Alwar,Rajasthan State Pollution Control Board,,6.0,15.0,10.0
India,Rajasthan,"Calendar Year (Jan - Dec), 2020",Bharatpur,Khadi Gramoday Samiti,,7.0,13.0,9.0
India,Rajasthan,"Calendar Year (Jan - Dec), 2020",Bharatpur,RIICO office Building,,7.0,11.0,8.0
